Id, label
75184	,	First	Anglo-Dutch	War										
75186	,	Missouri	Compromise											
75298	,	Greater	Germanic	Reich										
75358	,	Battle	of	White	Oak	Swamp								
75422	,	Battle	of	Belleau	Wood									
75428	,	William	W.	Loring										
75577	,	Battle	of	Berlin										
75733	,	First	Battle	of	Zurich									
75734	,	Zachary	Taylor											
75752	,	Hans	Frank											
75759	,	15th	Regiment	Alabama	Infantry									
75787	,	Battle	of	Imphal										
75813	,	Aviation	in	World	War	I								
75819	,	Battle	of	Brandywine										
75824	,	Soviet	Union											
75835	,	V	Corps	(United	Kingdom)									
75845	,	Red	Cloud											
75869	,	Index	of	World	War	II	articles	(W)						
75893	,	Lavrentiy	Beria											
75913	,	Neville	Chamberlain											
76022	,	Huns												
76052	,	Battle	of	San	Jacinto									
76086	,	Samuel	P.	Heintzelman										
76142	,	Secret	Intelligence	Service										
76146	,	Transylvanian	Saxons											
76167	,	Index	of	World	War	II	articles	(H)						
76193	,	Miles	Dempsey											
76220	,	Butterfield	Overland	Mail										
76258	,	Harry	Chauvel											
76297	,	Dagobert	Sigmund	von	Wurmser									
76367	,	Hispanics	in	the	American	Civil	War							
76470	,	Italian	Front	(World	War	I)								
76490	,	Johann	von	Klenau										
76495	,	Augustus	II	the	Strong									
76496	,	European	Economic	Community										
76517	,	Erich	von	Falkenhayn										
76529	,	Battle	of	Mons										
76677	,	Raymond	A.	Spruance										
76709	,	Dutch	Empire											
76768	,	John	Pegram	(general)										
76792	,	Henry	H.	Arnold										
76794	,	George	Marshall											
76819	,	Spanish	treasure	fleet										
76898	,	Principality	of	Serbia										
76909	,	William	B.	Bate										
76988	,	Prince	Edward	Island	general	election								
77062	,	Jean	Lannes											
77074	,	Edward	Hawke											
77088	,	Indo-Pakistani	War	of	1965									
77141	,	American	Hockey	League										
77170	,	Warsaw	Ghetto											
77179	,	Andrew	Carnegie											
77205	,	John	F.	Hartranft										
77220	,	Battle	of	Loos										
77235	,	Prince	Edward	Island	general	election								
77244	,	Kingdom	of	France										
77263	,	Andrey	Vlasov											
77268	,	Western	betrayal											
77273	,	Colmar	Freiherr	von	der	Goltz								
77279	,	Battle	of	Marston	Moor									
77297	,	David	Dixon	Porter										
77355	,	Battle	of	Neuve	Chapelle									
77374	,	John	Jervis											
77401	,	Captaincy	General	of	Santo	Domingo								
77410	,	Charles	I	of	England									
77413	,	New	Guinea	campaign										
77420	,	Czechoslovak	government-in-exile											
77442	,	Richard	S.	Ewell										
77494	,	Kokoda	Track	campaign										
77498	,	Southern	Palestine	Offensive										
77626	,	Joseph	Gallieni											
77631	,	Battle	of	Wuhan										
77632	,	East	African	Campaign	(World	War	II)							
77645	,	Cordell	Hull											
77691	,	Greco-Persian	Wars											
77694	,	Chiricahua												
77695	,	Invasion	of	Normandy										
77790	,	Operation	Sonnenblume											
77863	,	Jean	de	Lattre	de	Tassigny								
77866	,	Battle	of	Talavera										
77939	,	First	Transcontinental	Railroad										
77987	,	French	Section	of	the	Workers'	International							
77988	,	Arthur	Coningham	(RAF	officer)									
78033	,	John	Keegan											
78040	,	Western	Allied	invasion	of	Germany								
78084	,	Empire	of	Japan										
78125	,	Glorious	Revolution											
78131	,	Remilitarization	of	the	Rhineland									
78160	,	Convoy	Battles	of	World	War	II							
78173	,	Jewish	Bolshevism											
78191	,	William	S.	Harney										
78194	,	Battle	of	the	Yser									
78223	,	Alexander	P.	Stewart										
78332	,	Capture	of	New	Orleans									
78353	,	Industrial	Workers	of	the	World								
78443	,	Portuguese	Empire											
78459	,	Battle	of	the	Bismarck	Sea								
78571	,	Utah	War											
78633	,	Herbert	Plumer											
78694	,	Jerauld	Wright											
78700	,	Occupation	of	Japan										
78728	,	Southern	Unionist											
78735	,	Yakima	War											
78741	,	West	Virginia	in	the	American	Civil	War						
78749	,	Adolphe	Thiers											
78787	,	Race	to	the	Sea									
78841	,	Alfred	Milner											
78845	,	Juan	Lavalle											
78863	,	Second	Battle	of	the	Marne								
78887	,	Battle	of	Brandy	Station									
78898	,	Alexandru	Bogdan-Pite&#537	ti										
78906	,	Unequal	treaty											
78924	,	Max	Aitken											
78948	,	80th	Illinois	Volunteer	Infantry	Regiment								
78973	,	Emancipation	Proclamation											
79006	,	United	Arab	Republic										
79018	,	Carol	I	of	Romania									
79032	,	Baal	Shem	Tov										
79054	,	Alexandru	Macedonski											
79065	,	Friedrich	Freiherr	von	Hotze									
79067	,	Sierra	Leone	Civil	War									
79080	,	6th	Ohio	Cavalry										
79121	,	Siege	of	Port	Hudson									
79137	,	Kansas&#8211	Nebraska	Act										
79230	,	Prince	Edward	Island	general	election								
79241	,	Cromwellian	conquest	of	Ireland									
79267	,	United	States	home	front	during	World	War	II					
79306	,	Island	Farm											
79337	,	Pearl	Harbor											
79351	,	Ancient	Rome											
79370	,	Vienna	Offensive											
79424	,	Armistice	of	Cassibile										
79467	,	Second	Battle	of	Deep	Bottom								
79494	,	Michael	the	Brave										
79506	,	Alexander	Suvorov											
79513	,	Chester	W.	Nimitz										
79531	,	David	J.	Eicher										
79564	,	Pierre	Mend&#232	s	France									
79589	,	John	A.	Logan										
79643	,	Hugh	Trenchard											
79711	,	Kernstown	II	Confederate	order	of	battle							
79766	,	Red	River	Campaign										
79875	,	Horace	Greeley											
79956	,	Joachim	Peiper											
79980	,	Caucasian	War											
79984	,	Battle	of	Fort	Donelson									
80049	,	Kelly	Field											
80122	,	Edward	Boscawen											
80166	,	Gulag												
80174	,	Hamid	Karzai											
80187	,	Dimitrije	Ljoti&#263											
80211	,	Lewis	H.	Brereton										
80256	,	Louis	Mountbatten											
80286	,	Bernard	Freyberg											
80288	,	Digby	Smith											
80443	,	Paris	in	World	War	II								
80460	,	1954	Guatemalan	coup	d'&#233	tat								
80515	,	John	J.	Crittenden										
80518	,	Samuel	Hood											
80558	,	Women	in	ancient	warfare									
80583	,	2nd	Vermont	Infantry										
80584	,	Waterloo	Campaign											
80611	,	Ming	dynasty											
80626	,	Operation	Battleaxe											
80643	,	4th	Virginia	Infantry										
80671	,	Recovered	Territories											
80732	,	Iven	Mackay											
80789	,	Georges	Pompidou											
80792	,	A.	P.	Hill										
80811	,	Atomic	bombings	of	Hiroshima	and	Nagasaki							
80817	,	Omaha	Beach											
80842	,	Thanks	of	Congress										
80847	,	Hungarian&#8211	Romanian	War										
80864	,	African	theatre	of	World	War	I							
80940	,	Ohio	in	the	American	Civil	War							
81003	,	Sino-Indian	War											
81062	,	New	Zealand	Wars										
81081	,	Chief	Joseph											
81203	,	Samuel	Garland											
81222	,	Charles	Sumner											
81228	,	Alexander	Haig											
81230	,	Henry	Maitland	Wilson										
81251	,	VIII	Corps	(Grande	Arm&#233	e)								
81264	,	Battle	of	Bentonville										
81271	,	Department	of	the	Pacific									
81340	,	Joseph	Brant											
81370	,	Vistula&#8211	Oder	Offensive										
81374	,	John	Marshall											
81548	,	Berit	N&#248	kleby										
81609	,	American	frontier											
81690	,	Treaty	of	Aix-la-Chapelle	-1748									
81726	,	Bermuda	Hundred	Campaign										
81736	,	Jackson's	Valley	Campaign										
81744	,	1st	South	Carolina	Rifle	Regiment								
81751	,	John	Moore	(British	Army	officer)								
81792	,	Sweden	during	World	War	II								
81795	,	Ypres												
81855	,	Alija	Izetbegovi&#263											
81917	,	2nd	New	Zealand	Division									
81973	,	Simon	Bolivar	Buckner										
82021	,	Southern	theater	of	the	American	Revolutionary	War						
82040	,	Joseph	E.	Johnston										
82094	,	British	Malaya											
82200	,	Robert	Nivelle											
82211	,	George	II	of	Greece									
82255	,	Republican	faction	(Spanish	Civil	War)								
82277	,	Boxer	Rebellion											
82364	,	French	Resistance											
82379	,	Michael	I	of	Romania									
82394	,	French	campaign	in	Egypt	and	Syria							
82403	,	Jean-Baptiste	Salme											
82405	,	Libby	Prison											
82431	,	Volgograd												
82451	,	William	B.	Franklin										
82522	,	Georgy	Zhukov											
82533	,	Territorial	changes	of	Russia									
82563	,	Nacht	und	Nebel										
82566	,	First	Deep	Bottom	Union	order	of	battle						
82604	,	John	McCain											
82613	,	George	Henry	Thomas										
82660	,	Irish	Rebellion	of	1798									
82664	,	Geo	Bogza											
82672	,	Operation	Sea	Lion										
82704	,	Erich	von	Manstein										
82794	,	Prince	Rupert	of	the	Rhine								
82797	,	Australian	Army	during	World	War	I							
82802	,	Christian	IV	of	Denmark									
82886	,	Prince	Frederick											
82890	,	Jean-Baptiste	Jourdan											
82893	,	Treaty	of	Paris	-1783									
82898	,	War	crimes	in	occupied	Poland	during	World	War	II				
82907	,	New	York	and	New	Jersey	campaign							
82926	,	Charles	de	Gaulle										
82937	,	Marcus	Reno											
83039	,	Battle	of	Vimeiro										
83118	,	Kingdom	of	Egypt										
83125	,	George	Armstrong	Custer										
83219	,	David	Petraeus											
83235	,	Spanish	American	wars	of	independence								
83298	,	Chancellorsville	Confederate	order	of	battle								
83299	,	William	Henry	Fitzhugh	Lee									
83322	,	Heraclius												
83325	,	Battle	of	Cr&#233	cy									
83343	,	Safavid	dynasty											
83411	,	Nazi	crimes	against	the	Polish	nation							
83433	,	Polish	People's	Republic										
83529	,	Great	Siege	of	Gibraltar									
83573	,	Second	Italian	War	of	Independence								
83577	,	Battle	of	Kiev	-1943									
83578	,	South	West	Pacific	Area	(command)								
83639	,	Trafalgar	Campaign											
83675	,	New	Mexico	Campaign										
83762	,	Reich	Chancellery											
83848	,	Fort	Sill											
83887	,	British	Army	during	the	American	War	of	Independence					
83895	,	Alexios	I	Komnenos										
83900	,	Chester	A.	Arthur										
84011	,	Assassination	of	Archduke	Franz	Ferdinand	of	Austria						
84092	,	Immigration	and	Naturalization	Service									
84105	,	Amin	al-Husseini											
84172	,	Arthur	Tedder											
84211	,	Guillaume	Philibert	Duhesme										
84212	,	May	Revolution											
84230	,	William	Halsey											
84233	,	William	Mahone											
84278	,	Index	of	World	War	II	articles	(M)						
84300	,	Ian	Fleming											
84374	,	Brown	v.	Board	of	Education								
84375	,	Battle	of	Bia&#322	ystok&#8211	Minsk								
84404	,	County	of	London										
84410	,	Nootka	Crisis											
84481	,	Free	negro											
84503	,	Treaty	of	Paris	-1898									
84507	,	George	Pickett											
84578	,	Belisarius												
84585	,	Lewis	and	Clark	Expedition									
84642	,	Philippine	Scouts											
84777	,	Battle	of	Lewis's	Farm									
84794	,	Battle	of	Ettlingen										
84827	,	Doolittle	Raid											
84875	,	Rhodesia's	Unilateral	Declaration	of	Independence								
84916	,	Battle	of	Trevilian	Station									
84947	,	Battle	of	Paris	-1814									
84992	,	Mexican	Revolution											
84999	,	Siege	of	Warsaw	-1939									
85005	,	Zaire												
85037	,	Manfred	von	Richthofen										
85047	,	Campaigns	of	the	Philippine&#8211	American	War							
85051	,	Indian	Territory											
85066	,	Pennsylvania	Reserves											
85081	,	Army	of	the	Ohio									
85128	,	New	Order	(Nazism)										
85139	,	Leonid	Govorov											
85144	,	Richard	Neville											
85158	,	Battle	of	Monocacy										
85182	,	Roman	usurper											
85185	,	Battle	of	Gazala										
85192	,	Albion	P.	Howe										
85260	,	John	D.	Winters										
85267	,	Charles	VII	of	France									
85310	,	New	York	in	the	American	Civil	War						
85320	,	Pacific	War											
85332	,	Red	Terror											
85414	,	Edward	Everett											
85456	,	Robert	Menzies											
85500	,	Soviet&#8211	Japanese	War	-1945									
85536	,	G.I.	Bill											
85542	,	First	Battle	of	Fort	Fisher								
85566	,	Twelve	Years'	Truce										
85575	,	Gilbert	du	Motier										
85599	,	Mexican	Cession											
85619	,	Declaration	by	United	Nations									
85633	,	Battle	of	Neerwinden	-1793									
85653	,	Michel	Ney											
85713	,	Revolutions	of	1989										
85738	,	Montenotte	Campaign											
85884	,	Rudolf	Hess											
85911	,	Manuel	Belgrano											
86041	,	Colonial	American	military	history									
86050	,	&#201	tienne	Marie	Antoine	Champion	de	Nansouty						
86093	,	Babe&#537	-Bolyai	University										
86106	,	Battle	of	Appomattox	Court	House								
86109	,	Seneca	people											
86139	,	Josef	Philipp	Vukassovich										
86144	,	War	of	the	Sixth	Coalition								
86185	,	Romania	during	World	War	I								
86249	,	Magyarization												
86251	,	Rowland	Hill											
86344	,	Sir	Arthur	Harris										
86355	,	Tiberius												
86415	,	Battle	of	Lake	Erie									
86482	,	Anglo-Egyptian	Sudan											
86525	,	Battle	of	Midway										
86667	,	William	Wallace											
86691	,	Catholic	Church	and	Nazi	Germany								
86822	,	Inuit												
86907	,	Alexandru	Tzigara-Samurca&#537											
86914	,	Jim	Crow	laws										
86945	,	Andrew	A.	Humphreys										
86984	,	Battle	of	Bennington										
87074	,	Yahya	Khan											
87180	,	Department	of	the	Ohio									
87192	,	Byzantine&#8211	Sasanian	wars										
87207	,	First	War	of	Scottish	Independence								
87220	,	Chronology	of	Western	colonialism									
87237	,	Heinz-Wolfgang	Schnaufer											
87305	,	Guy	Gibson											
87310	,	Franklin	D.	Roosevelt										
87345	,	Battle	of	Alma										
87353	,	President	Truman's	relief	of	General	Douglas	MacArthur						
87379	,	Battle	of	Paardeberg										
87386	,	Flight	and	expulsion	of	Germans	from	Poland	during	and	after	World	War	II
87395	,	Pennsylvania	in	the	American	Civil	War							
87432	,	British	Army	during	the	Victorian	Era							
87443	,	Battle	of	Port	Royal									
87447	,	Battle	of	Cape	St	Vincent	-1797							
87452	,	Ian	Standish	Monteith	Hamilton									
87474	,	Company	K											
87480	,	Maurice	Gamelin											
87494	,	Menin	Gate											
87548	,	Plessy	v.	Ferguson										
87558	,	Prince	Arthur											
87581	,	Cuban	Missile	Crisis										
87586	,	Tet	Offensive											
87662	,	Mahatma	Gandhi											
87673	,	Walcheren	Campaign											
87689	,	Cheyenne												
87694	,	Isabella	of	France										
87712	,	Xenophon												
87727	,	German	Instrument	of	Surrender									
87758	,	Muhammad	Zia-ul-Haq											
87848	,	Free	France											
87903	,	Battle	of	Fleurus	-1794									
87929	,	Carolinas	Campaign											
87943	,	Russian	Revolution											
88008	,	Order	of	battle	for	the	Battle	of	France					
88027	,	Battle	of	the	Nive									
88051	,	Sino-German	cooperation	until	1941									
88088	,	Naval	mine											
88108	,	Pope	Pius	XII										
88148	,	Battle	of	Salem	Church									
88199	,	Treaty	of	Ghent										
88224	,	James	H.	Wilson										
88232	,	Belgian	government	in	exile									
88259	,	Edmund	Allenby											
88355	,	Invasion	of	Kuwait										
88369	,	Expulsion	of	the	Acadians									
88373	,	Taiwan	under	Japanese	rule									
88406	,	Maine	in	the	American	Civil	War							
88586	,	Ranald	S.	Mackenzie										
88616	,	Persian	Campaign											
88628	,	Battle	of	Belgium										
88706	,	Mahmud	II											
88787	,	Stones	River	Union	order	of	battle							
88816	,	Irish	War	of	Independence									
88825	,	Indian	Removal	Act										
88845	,	Treblinka	extermination	camp										
88863	,	Woodrow	Wilson											
88865	,	Japanese	occupation	of	Malaya									
88925	,	Sons	of	Confederate	Veterans									
88931	,	Iran	hostage	crisis										
88935	,	Canadian	Pacific	Railway										
89005	,	Carl	Schurz											
89019	,	Tactical	development	on	the	Western	Front	in	1917					
89020	,	Franco-Prussian	War											
89033	,	Treaty	of	Lausanne										
89109	,	Hundred	Days	Offensive										
89115	,	Adolf	Hitler											
89121	,	Li	Zongren											
89168	,	French	Algeria											
89219	,	Joachim	von	Ribbentrop										
89255	,	War	of	Jenkins'	Ear									
89259	,	John	W.	Geary										
89266	,	Mexican	Texas											
89330	,	Peter	II	of	Yugoslavia									
89400	,	Battle	of	Anzio										
89516	,	Frederick	Steele											
89549	,	Yorktown	campaign											
89570	,	Carlos	Mar&#237	a	de	Alvear								
89576	,	European	colonization	of	the	Americas								
89607	,	Battle	of	Gaines's	Mill									
89624	,	Second	War	of	Scottish	Independence								
89625	,	Edward	Braddock											
89643	,	Fedor	von	Bock										
89651	,	Jacques	Philippe	Bonnaud										
89655	,	Paris	(mythology)											
89659	,	Vyacheslav	Molotov											
89677	,	Treaty	of	Trianon										
89686	,	Martin	Gilbert											
89694	,	Women	in	18th-century	warfare									
89706	,	Khedivate	of	Egypt										
89714	,	1st	Vermont	Brigade										
89722	,	Eleftherios	Venizelos											
89746	,	Italo	Balbo											
89765	,	Zimmermann	Telegram											
89873	,	Siege	of	Veracruz										
89890	,	Atlanta	Campaign	Union	order	of	battle	(Second	Phase)					
89902	,	Fort	Monroe											
89950	,	Third	English	Civil	War									
89974	,	Siege	of	Tobruk										
89976	,	William	Westmoreland											
90049	,	World	War	II	by	country								
90058	,	James	Longstreet											
90101	,	Kingdom	of	Yugoslavia										
90111	,	Florida	in	the	American	Civil	War							
90127	,	Modoc	War											
90153	,	Battle	of	Saint-Mihiel										
90207	,	Battle	of	Mansfield										
90232	,	Williamite	War	in	Ireland									
90315	,	Constitutional	Union	Party	(United	States)								
90337	,	Military	leadership	in	the	American	Revolutionary	War						
90338	,	Battle	of	Voronezh	-1942									
90472	,	German	occupation	of	Belgium	during	World	War	II					
90492	,	Impressment												
90504	,	John	Newton	(engineer)										
90511	,	Hudson's	Bay	Company										
90637	,	Edwards	Air	Force	Base									
90767	,	Auld	Alliance											
90807	,	Battle	of	Champaubert										
90826	,	Air	warfare	of	World	War	II							
90858	,	Pedro	I	of	Brazil									
90892	,	True	Cross											
90901	,	Allied-occupied	Germany											
90917	,	Battle	of	Castiglione										
90961	,	Lafayette	McLaws											
91016	,	Carter	L.	Stevenson										
91032	,	Sepp	Dietrich											
91102	,	Little	Boy											
91111	,	G&#226	ndirea											
91190	,	Henry	III	of	England									
91205	,	John	VI	of	Portugal									
91217	,	Great	White	Fleet										
91249	,	Battle	of	Bataan										
91254	,	Vladimir	Putin											
91424	,	1947&#8211	48	Civil	War	in	Mandatory	Palestine						
91469	,	Benjamin	Huger	(general)										
91482	,	Sterling	Price											
91483	,	Governors	Island											
91503	,	Battle	of	Smolensk	-1943									
91563	,	Edward	Rydz-&#346	mig&#322	y									
91586	,	W&#322	adys&#322	aw	Sikorski									
91634	,	Henry	VIII	of	England									
91674	,	Pierre	Augereau											
91697	,	Index	of	World	War	II	articles	(D)						
91712	,	Skanderbeg												
91714	,	First	Battle	of	Ypres									
91721	,	Treaty	of	Amiens										
91722	,	Italian	governorate	of	Montenegro									
91751	,	Braxton	Bragg											
91822	,	FitzRoy	Somerset											
91877	,	Roman&#8211	Persian	Wars										
91934	,	Battle	of	Inkerman										
92003	,	Treaty	of	Greenville										
92078	,	Zhou	Enlai											
92240	,	Australian	Army	during	World	War	II							
92271	,	Irish	neutrality	during	World	War	II							
92274	,	Mosin&#8211	Nagant											
92298	,	Union	(American	Civil	War)									
92303	,	Index	of	World	War	II	articles	(F)						
92340	,	Stonewall	Brigade											
92391	,	Maccabees												
92434	,	Arkansas	in	the	American	Civil	War							
92449	,	National	Liberation	Front	(Greece)									
92455	,	Irvin	McDowell											
92468	,	Iraqi	insurgency	(2003&#8211	11)									
92470	,	Second	Battle	of	Corinth									
92491	,	Mississippi	in	the	American	Civil	War							
92496	,	Battle	of	Passchendaele										
92546	,	Henry	Halleck											
92550	,	Bernard	Montgomery											
92556	,	Russo-Japanese	War											
92663	,	Hans	von	Seeckt										
92703	,	Seven	Pines	Confederate	order	of	battle							
92718	,	Battle	of	Kehl	-1796									
92727	,	Albrecht	von	Wallenstein										
92842	,	Triple	Alliance	-1882										
92844	,	Philippe	P&#233	tain										
92908	,	Rudyard	Kipling											
92945	,	Turning	point	of	the	American	Civil	War						
92966	,	B&#233	la	Kun										
92985	,	George	Villiers											
93006	,	RAF	Kenley											
93008	,	Women	in	post-classical	warfare									
93070	,	Charles	Bean											
93082	,	Trent	Affair											
93084	,	Lenape												
93091	,	German	occupation	of	Czechoslovakia									
93095	,	Operation	Herrick											
93179	,	Second	Balkan	War										
93218	,	Salmon	P.	Chase										
93232	,	Pope	Benedict	XVI										
93313	,	Dutch	Revolt											
93318	,	Battle	of	Warsaw	-1920									
93375	,	Judah	P.	Benjamin										
93382	,	Battle	of	Totopotomoy	Creek									
93403	,	General	Assembly	of	Prince	Edward	Island							
93424	,	Dred	Scott	v.	Sandford									
93439	,	Missouri	State	Guard										
93461	,	Soviet	(council)											
93574	,	Alexandrina	Cantacuzino											
93586	,	Indian	removal											
93621	,	German	Army	order	of	battle								
93625	,	Manuel	Aza&#241	a										
93644	,	Pacific	Station											
93646	,	Oliver	P.	Morton										
93672	,	1948	Palestinian	exodus										
93682	,	Battle	of	Abensberg										
93692	,	Battle	of	Seven	Pines									
93693	,	Ivan	Konev											
93766	,	Arbeitslager												
93817	,	George	Brydges	Rodney										
93888	,	James	A.	Garfield										
93893	,	Independent	State	of	Croatia									
93928	,	Procopius												
93946	,	War	of	Attrition										
93972	,	M&#252	nster											
94090	,	Abu	Ghraib	torture	and	prisoner	abuse							
94175	,	Charge	of	the	Light	Brigade								
94185	,	Nicolas	Oudinot											
94281	,	Battle	of	Peachtree	Creek									
94330	,	Mircea	Eliade											
94398	,	Military	activity	of	ISIL									
94429	,	Take	Ionescu											
94468	,	Robert	E.	Rodes										
94484	,	Soviet	Union	in	World	War	II							
94511	,	Second	Anglo-Sikh	War										
94530	,	Guards	Corps	(German	Empire)									
94611	,	Arapaho												
94700	,	Hubert	Lyautey											
94731	,	Dwight	D.	Eisenhower										
94741	,	Mauretania												
94793	,	Charles	W.	Field										
94866	,	Marshall	Plan											
94867	,	Aristide	Briand											
94907	,	Siege	of	Corinth	Union	order	of	battle						
94926	,	Spanish&#8211	American	War										
94937	,	II	Cavalry	Corps	(Grande	Arm&#233	e)							
95013	,	Croatian	War	of	Independence									
95017	,	Maxime	Weygand											
95037	,	Philippe	Leclerc	de	Hauteclocque									
95047	,	Silk	Road											
95098	,	Battle	of	Leyte	Gulf									
95101	,	Richard	III	of	England									
95108	,	Grenadier												
95116	,	Sigismund	III	Vasa										
95157	,	Miguel	Primo	de	Rivera									
95169	,	Hayreddin	Barbarossa											
95249	,	Battle	of	Guam	-1944									
95255	,	Battle	of	Pozi&#232	res									
95274	,	Korean	War											
95307	,	Texas&#8211	Indian	wars										
95308	,	John	Ross	(Cherokee	chief)									
95356	,	Second	Congo	War										
95367	,	Battle	of	Inchon										
95422	,	6th	Infantry	Division	(United	Kingdom)								
95441	,	Honor&#233		Th&#233	odore	Maxime	Gazan	de	la	Peyri&#232	re			
95462	,	Scottish	Americans											
95529	,	Selma	to	Montgomery	marches									
95556	,	W&#322	adys&#322	aw	Anders									
95591	,	Sullivan	Expedition											
95598	,	Louisiana	Tigers											
95686	,	Jonesborough	Confederate	order	of	battle								
95722	,	Biafra												
95754	,	Battle	of	Vienna										
95775	,	William	IV	of	the	United	Kingdom							
95814	,	Axis	leaders	of	World	War	II							
95873	,	Battle	of	Plattsburgh										
95932	,	Second	Battle	of	Artois									
95941	,	Siege	of	Antwerp	-1914									
96015	,	II	Corps	(German	Empire)									
96018	,	International	Criminal	Tribunal	for	the	former	Yugoslavia						
96061	,	Battle	of	the	Wilderness									
96069	,	Anne	Frank											
96070	,	Battle	of	L&#252	beck									
96073	,	Congress	of	Industrial	Organizations									
96088	,	9th	Louisiana	Infantry										
96132	,	George	VI											
96144	,	Foreign	relations	of	imperial	China								
96152	,	Index	of	World	War	II	articles	(V)						
96158	,	Philip	IV	of	France									
96256	,	North	Borneo											
96267	,	Student	Nonviolent	Coordinating	Committee									
96281	,	Battle	of	Arnhem										
96447	,	Opposition	to	the	Iraq	War								
96495	,	Alfred	von	Tirpitz										
96514	,	Roundhead												
96558	,	Oregon	boundary	dispute										
96559	,	Battle	of	Prenzlau										
96649	,	Indian	reservation											
96678	,	Juan	Jos&#233		Castelli									
96722	,	Priam												
96726	,	Williamsburg	Confederate	order	of	battle								
96765	,	Battle	of	the	Pyrenees									
96768	,	Ioannis	Metaxas											
96797	,	Battle	of	Nicopolis										
96908	,	First	Bull	Run	Union	order	of	battle						
96913	,	Congo	Crisis											
96922	,	Siberian	Intervention											
96955	,	Nuremberg	trials											
96957	,	Slavery	in	the	United	States								
96961	,	Benjamin	Lincoln											
97053	,	John	Foster	Dulles										
97079	,	Battle	of	Novi	-1799									
97185	,	Henry	L.	Stimson										
97186	,	X	Corps	(United	Kingdom)									
97198	,	American	Civil	War										
97245	,	Kensal	Green	Cemetery										
97271	,	David	B.	Birney										
97280	,	Operation	Michael											
97281	,	Second	Temple											
97317	,	Flight	and	expulsion	of	Germans	(1944&#8211	50)						
97338	,	Trafford	Leigh-Mallory											
97362	,	Women	in	warfare	(1500-1699)									
97375	,	The	Star-Spangled	Banner										
97379	,	Israelites												
97402	,	1991	Yugoslav	campaign	in	Croatia								
97527	,	Netherlands	in	World	War	II								
97566	,	Asiatic-Pacific	Theater											
97571	,	Daniel	Harvey	Hill										
97578	,	Omar	Bradley											
97623	,	Allied-occupied	Austria											
97651	,	First	Battle	of	Ypres	order	of	battle						
97689	,	Inner	Temple											
97731	,	Treaty	of	Utrecht										
97749	,	Bertrand	Russell											
97810	,	Tudor	Vianu											
97811	,	Confederate	Ireland											
97840	,	Tinian												
97882	,	Spanish	Armada											
97893	,	Apache	Wars											
97897	,	Battle	of	Waterloo										
97965	,	James	Callaghan											
98003	,	Treaty	of	Paris	-1763									
98123	,	Ernest	Hemingway											
98131	,	Finnish	War											
98283	,	Ancient	warfare											
98292	,	Mesopotamia												
98309	,	Malayan	Campaign											
98333	,	Pierre	Laval											
98382	,	Simon	de	Montfort										
98497	,	Weimar	Republic											
98502	,	Battle	of	Slim	Buttes									
98543	,	John	III	Sobieski										
98593	,	Deng	Xiaoping											
98620	,	Women's	suffrage	in	the	United	States							
98625	,	Al-Shabaab	(militant	group)										
98649	,	Winter	War											
98666	,	Jubal	Early											
98717	,	Karl	Wolff											
98741	,	Robert	Blake	(admiral)										
98762	,	Reinhard	Heydrich											
98768	,	Louisiana	Purchase											
98802	,	Marcel	Janco											
98812	,	Second	Battle	of	Winchester									
98819	,	German	occupation	of	Belgium	during	World	War	I					
98841	,	United	States	occupation	of	Veracruz								
98855	,	Fort	Knox											
98886	,	L&#234		Du&#7849	n									
98920	,	Battle	of	Pusan	Perimeter									
98971	,	Sudetenland												
98989	,	Wernher	von	Braun										
98997	,	Barbary	pirates											
99030	,	Perryville	Confederate	order	of	battle								
99064	,	African-American	historic	places										
99152	,	British	Hong	Kong										
99170	,	Michael	von	Kienmayer										
99204	,	Hermann	Hoth											
99226	,	Somali	Civil	War										
99232	,	Soviet	partisans											
99258	,	Nikita	Khrushchev											
99265	,	Valley	Campaigns	of	1864									
99269	,	Saint-Domingue	expedition											
99326	,	Red	Army	invasion	of	Georgia								
99406	,	Anno	Domini											
99450	,	Romanian	National	Party										
99484	,	Emma	Goldman											
99518	,	Prince	Edward	Island	general	election								
99519	,	Prince	Edward	Island	general	election								
99520	,	Prince	Edward	Island	general	election								
99542	,	Abner	Doubleday											
99551	,	First	Indochina	War										
99563	,	Kingdom	of	Romania										
99611	,	Mihail	Sadoveanu											
99647	,	Chetniks												
99666	,	United	Nations	Command										
99687	,	European	wars	of	religion									
99730	,	Naval	operations	in	the	American	Revolutionary	War						
99743	,	Charles	Lee	(general)										
99746	,	John	B.	Magruder										
99770	,	Dacia												
99777	,	Francis	Loraine	Petre										
99795	,	Brul&#233												
99918	,	Indian	massacre											
99941	,	Huon	Peninsula	campaign										
99958	,	Hirohito												
100070	,	United	States	territorial	acquisitions									
100145	,	Thomas	C.	Hindman										
100168	,	North	African	Campaign										
100236	,	Second	Battle	of	Kharkov									
100251	,	Elizabeth	I	of	England									
100345	,	Potsdam	Conference											
100364	,	Wisconsin	Territory											
100377	,	William	III	of	England									
100416	,	Charles	Hector											
100417	,	Aleksei	Brusilov											
100560	,	Arthur	W.	Radford										
100638	,	Non-Aligned	Movement											
100687	,	Frank	Knox											
100728	,	Gallienus												
100837	,	Adlai	Stevenson	II										
100857	,	Guy	Carleton											
100866	,	Troop	engagements	of	the	American	Civil	War						
